Timestamp,CPUUtilization,NetworkIn,NetworkOut
2025-06-29 08:02:00+00:00,2.639664920170722,1434.7,958.4
2025-06-29 08:12:00+00:00,2.618305545249481,68.6,170.8
2025-06-29 08:22:00+00:00,2.6416033947072584,113.9,173.9
2025-06-29 08:32:00+00:00,2.621306140163465,865.2,631.6
2025-06-29 08:42:00+00:00,2.625260491231801,37.2,73.6
2025-06-29 08:52:00+00:00,2.6253201861541156,832.2,504.6
2025-06-29 09:02:00+00:00,2.6365124310196775,52.2,82.6
2025-06-29 09:12:00+00:00,2.653150710374169,68.4,134.4
2025-06-29 09:22:00+00:00,2.6215147270226664,799.2,486.8
2025-06-29 09:32:00+00:00,2.6434881845686746,31.2,68.2
2025-06-29 09:42:00+00:00,2.616561868068479,64.2,100.6
2025-06-29 09:52:00+00:00,2.6431956681030315,820.8,513.6
2025-06-29 10:02:00+00:00,2.6536862213211387,419.8,527.1
2025-06-29 10:12:00+00:00,2.63018535675132,83.4,185.6
2025-06-29 10:22:00+00:00,2.6250271458361616,769.3,461.4
2025-06-29 10:32:00+00:00,2.5965329897001426,61.2,126.4
2025-06-29 10:42:00+00:00,2.5714895419613746,787.2,466.8
2025-06-29 10:52:00+00:00,2.6251514945561985,58.2,95.2
2025-06-29 11:02:00+00:00,2.671864809035629,87.0,211.0
2025-06-29 11:12:00+00:00,2.7698476934967617,6752.4,8997.7
2025-06-29 11:22:00+00:00,2.9066788916335082,9991.2,14312.1
2025-06-29 11:32:00+00:00,2.6466366859668775,37.2,73.6
2025-06-29 11:42:00+00:00,2.6716722636483814,833.6,504.6
2025-06-29 11:52:00+00:00,2.6445535421833464,44.4,103.6
2025-06-29 12:02:00+00:00,2.641661771996776,489.0,646.7
2025-06-29 12:12:00+00:00,2.631794219329071,814.2,486.6
2025-06-29 12:22:00+00:00,2.62308085842166,40.2,77.2
2025-06-29 12:32:00+00:00,2.6550977007404617,61.2,91.6
2025-06-29 12:42:00+00:00,2.633509038052408,799.2,477.6
2025-06-29 12:52:00+00:00,2.6335777209538924,99.8,165.2
2025-06-29 13:02:00+00:00,2.6434018972362168,31.2,68.2
2025-06-29 13:12:00+00:00,2.651658923888629,805.2,484.8
2025-06-29 13:22:00+00:00,2.650178497937774,55.2,91.6
2025-06-29 13:32:00+00:00,2.6334746960624633,799.2,472.2
2025-06-29 13:42:00+00:00,2.6264183088036734,368.4,390.9
2025-06-29 13:52:00+00:00,2.5651030036739746,39.8,73.6
2025-06-29 14:02:00+00:00,2.5780913320415575,834.2,504.6
2025-06-29 14:12:00+00:00,2.6299088588220307,59.4,161.8
2025-06-29 14:22:00+00:00,2.6302671112487124,808.2,516.0
2025-06-29 14:32:00+00:00,2.618556075481006,84.6,148.8
2025-06-29 14:42:00+00:00,2.646676194656247,49.2,91.8
2025-06-29 14:52:00+00:00,2.6497273731474484,820.2,528.6
2025-06-29 15:02:00+00:00,2.6366599291679336,34.2,70.0
2025-06-29 15:12:00+00:00,2.6248695565763995,73.0,106.0
2025-06-29 15:22:00+00:00,2.627008706462879,811.2,490.2
2025-06-29 15:32:00+00:00,2.5986175119642327,53.4,127.4
2025-06-29 15:42:00+00:00,2.6434932141542626,836.4,639.0
2025-06-29 15:52:00+00:00,2.621921499922214,43.2,74.0
2025-06-29 16:02:00+00:00,2.6417141386967202,42.0,70.8
2025-06-29 16:12:00+00:00,2.6266389487188393,790.4,423.8
2025-06-29 16:22:00+00:00,2.6000118618067303,76.4,59.4
2025-06-29 16:32:00+00:00,2.6433928674207,39.0,96.6
2025-06-29 16:42:00+00:00,2.6518226038962074,1084.6,660.1
2025-06-29 16:52:00+00:00,2.6367484697386323,39.0,67.2
2025-06-29 17:02:00+00:00,2.6033341776628225,771.0,407.6
2025-06-29 17:12:00+00:00,2.6021869611644908,64.5,116.4
2025-06-29 17:22:00+00:00,2.598334517165906,68.4,55.8
2025-06-29 17:32:00+00:00,2.6618881362436566,788.5,422.0
2025-06-29 17:42:00+00:00,2.6348457526347717,63.0,112.4
2025-06-29 17:52:00+00:00,2.6200133994919765,784.4,429.6
2025-06-29 18:02:00+00:00,2.64485754500055,574.6,849.9
2025-06-29 18:12:00+00:00,2.659999848201251,272.9,273.5
2025-06-29 18:22:00+00:00,2.643494187695229,804.0,434.6
2025-06-29 18:32:00+00:00,2.6363254610696614,39.0,67.2
2025-06-29 18:42:00+00:00,2.628470481128006,28.4,25.2
2025-06-29 18:52:00+00:00,2.6233322053777655,795.0,489.8
2025-06-29 19:02:00+00:00,2.6348544689669966,21.0,43.4
2025-06-29 19:12:00+00:00,2.688469829167225,42.0,76.6
2025-06-29 19:22:00+00:00,2.6749999798251487,786.1,416.6
2025-06-29 19:32:00+00:00,2.671902825497237,30.0,58.2
2025-06-29 19:42:00+00:00,2.652059653316971,857.4,503.6
2025-06-29 19:52:00+00:00,2.6931767698982325,15.0,43.8
2025-06-29 20:02:00+00:00,2.626475402210674,39.0,67.2
2025-06-29 20:12:00+00:00,2.659844096023832,815.8,510.4
2025-06-29 20:22:00+00:00,2.614985040641762,54.0,81.6
2025-06-29 20:32:00+00:00,2.6118449318335575,31.4,67.8
2025-06-29 20:42:00+00:00,2.65982038736994,794.8,427.4
2025-06-29 20:52:00+00:00,2.648680011027739,33.0,61.8
2025-06-29 21:02:00+00:00,2.655182277266252,27.0,54.6
2025-06-29 21:12:00+00:00,2.661492288004026,860.4,477.8
2025-06-29 21:22:00+00:00,2.6616240723146185,61.6,76.9
2025-06-29 21:32:00+00:00,2.6601789497723276,27.0,27.0
2025-06-29 21:42:00+00:00,2.653057757260398,807.0,441.8
2025-06-29 21:52:00+00:00,2.6593955706052332,9.0,9.0
2025-06-29 22:02:00+00:00,2.6403011777303282,57.0,171.6
2025-06-29 22:12:00+00:00,2.626851388084372,809.0,544.0
2025-06-29 22:22:00+00:00,2.6349903715528167,54.0,104.8
2025-06-29 22:32:00+00:00,2.6715046385189596,18.0,18.0
2025-06-29 22:42:00+00:00,2.6399749788385884,786.1,422.0
2025-06-29 22:52:00+00:00,2.753544884985703,3356.4,3504.1
2025-06-29 23:02:00+00:00,5.053676678177378,84912.4,86682.5
2025-06-29 23:12:00+00:00,2.589887197710671,33.6,32.4
2025-06-29 23:22:00+00:00,2.622892898280854,27.6,54.6
2025-06-29 23:32:00+00:00,2.6237497750409844,816.0,440.0
2025-06-29 23:42:00+00:00,2.6083283281743888,45.0,102.0
2025-06-29 23:52:00+00:00,2.594779480802098,21.0,49.2
2025-06-30 00:02:00+00:00,2.5898602352289912,839.0,581.0
2025-06-30 00:12:00+00:00,2.5833306768354887,34.2,99.0
2025-06-30 00:22:00+00:00,2.6085401310588967,786.0,429.2
2025-06-30 00:32:00+00:00,2.6346325196576066,15.0,14.4
2025-06-30 00:42:00+00:00,2.629994967090325,33.0,61.8
2025-06-30 00:52:00+00:00,2.6231884878926435,819.7,502.3
2025-06-30 01:02:00+00:00,2.560409563650629,27.0,31.4
2025-06-30 01:12:00+00:00,2.518332090502093,27.0,27.0
2025-06-30 01:22:00+00:00,2.52336220189466,789.0,471.8
2025-06-30 01:32:00+00:00,2.5854054845339176,54.0,52.2
2025-06-30 01:42:00+00:00,2.628069287979568,798.0,462.2
2025-06-30 01:52:00+00:00,2.6664508254743033,18.0,18.0
2025-06-30 02:02:00+00:00,2.6085338640220654,27.0,27.0
2025-06-30 02:12:00+00:00,2.638337758526874,771.1,407.6
2025-06-30 02:22:00+00:00,2.582012404772924,45.6,72.6
2025-06-30 02:32:00+00:00,2.6536695859419432,65.4,81.6
2025-06-30 02:42:00+00:00,2.6233851672466444,798.0,464.0
2025-06-30 02:52:00+00:00,2.657093672469023,33.0,61.8
2025-06-30 03:02:00+00:00,2.626658865855699,9.0,9.0
2025-06-30 03:12:00+00:00,2.5829576439451123,821.8,554.6
2025-06-30 03:22:00+00:00,2.5249902997423166,15.0,14.4
2025-06-30 03:32:00+00:00,2.6484552818129243,822.6,446.6
2025-06-30 03:42:00+00:00,2.6377251497654193,127.6,201.0
2025-06-30 03:52:00+00:00,2.6532677097095814,30.0,58.2
2025-06-30 04:02:00+00:00,2.6216492104262827,795.0,426.0
2025-06-30 04:12:00+00:00,2.6551468644690877,21.0,19.8
2025-06-30 04:22:00+00:00,2.655186331619993,795.0,431.0
2025-06-30 04:32:00+00:00,2.646693899955198,15.0,43.8
2025-06-30 04:42:00+00:00,2.6166735686777836,48.6,76.2
2025-06-30 04:52:00+00:00,2.638192591324844,801.0,447.2
2025-06-30 05:02:00+00:00,2.5969901135901807,15.0,14.4
2025-06-30 05:12:00+00:00,2.529864115682286,39.6,67.2
2025-06-30 05:22:00+00:00,2.5083487919694973,783.0,453.2
2025-06-30 05:32:00+00:00,2.5616080954511706,33.0,32.8
2025-06-30 05:42:00+00:00,2.5668855362157488,784.4,486.4
2025-06-30 05:52:00+00:00,2.5317117996767697,54.6,46.8
2025-06-30 06:02:00+00:00,2.623247290147636,51.0,166.2
2025-06-30 06:12:00+00:00,2.6216527471274955,814.4,474.0
2025-06-30 06:22:00+00:00,2.6116278512893074,87.0,77.7
2025-06-30 06:32:00+00:00,2.580343554755335,9.0,9.0
2025-06-30 06:42:00+00:00,2.623353069094942,786.6,474.8
2025-06-30 06:52:00+00:00,2.6319192375995413,60.0,80.2
2025-06-30 07:02:00+00:00,2.6018390610964466,787.4,451.0
2025-06-30 07:12:00+00:00,2.641673150138376,33.6,38.2
2025-06-30 07:22:00+00:00,2.6283511497053924,15.0,43.8
2025-06-30 07:32:00+00:00,2.6100106867350426,876.4,655.0
2025-06-30 07:42:00+00:00,2.6115188869218957,28.4,25.2
2025-06-30 07:52:00+00:00,2.606903779400155,36.0,36.0
2025-06-30 08:02:00+00:00,2.614895147837122,802.4,420.2
2025-06-30 08:12:00+00:00,2.611807871399986,9.0,9.0
2025-06-30 08:22:00+00:00,2.5687001285096214,281.8,316.1
2025-06-30 08:32:00+00:00,2.6315586770309283,905.0,543.5
2025-06-30 08:42:00+00:00,2.583315458832989,27.0,27.0
2025-06-30 08:52:00+00:00,2.645131701487233,33.0,61.8
2025-06-30 09:02:00+00:00,2.605019113167862,963.5,585.5
2025-06-30 09:12:00+00:00,2.6665189606394386,275.4,267.3
2025-06-30 09:22:00+00:00,2.6185984523777575,45.6,59.8
2025-06-30 09:32:00+00:00,2.586467339744972,801.1,436.4
2025-06-30 09:42:00+00:00,2.636691191181,228.4,316.6
2025-06-30 09:52:00+00:00,2.6331952755534673,1034.2,630.5
2025-06-30 10:02:00+00:00,2.6301795536288295,18.0,18.0
2025-06-30 10:12:00+00:00,2.630374811119129,42.6,68.4
2025-06-30 10:22:00+00:00,2.6331838116564206,807.1,471.2
2025-06-30 10:32:00+00:00,2.6334870314374883,27.0,54.6
2025-06-30 10:42:00+00:00,2.6865222182805892,271.0,257.3
2025-06-30 10:52:00+00:00,2.649976372606774,789.0,471.4
2025-06-30 11:02:00+00:00,2.6230910089250434,42.6,47.2
2025-06-30 11:12:00+00:00,2.624696264665534,149.0,218.3
2025-06-30 11:22:00+00:00,2.580039143651825,931.2,607.6
2025-06-30 11:32:00+00:00,2.601568838538096,112.2,126.6
2025-06-30 11:42:00+00:00,2.6182000068105507,47.4,70.8
2025-06-30 11:52:00+00:00,2.591680498604256,804.6,440.0
2025-06-30 12:02:00+00:00,2.656691442778534,24.0,52.8
2025-06-30 12:12:00+00:00,2.6267611803502797,826.8,493.4
2025-06-30 12:22:00+00:00,2.6551946029059907,100.9,84.3
2025-06-30 12:32:00+00:00,2.6432136896412963,15.0,43.8
2025-06-30 12:42:00+00:00,2.6532741545252447,807.0,436.4
2025-06-30 12:52:00+00:00,2.6618316787997673,202.8,242.5
2025-06-30 13:02:00+00:00,2.603321772702081,804.0,445.4
2025-06-30 13:12:00+00:00,2.6218337359802817,33.0,61.8
2025-06-30 13:22:00+00:00,2.651792262626176,21.0,78.6
2025-06-30 13:32:00+00:00,2.645608026124879,795.0,431.0
2025-06-30 13:42:00+00:00,2.644839517802386,27.0,49.2
2025-06-30 13:52:00+00:00,2.635189489234384,33.0,32.4
2025-06-30 14:02:00+00:00,2.6414823145619626,792.0,451.4
2025-06-30 14:12:00+00:00,2.6399918310760526,33.0,32.4
2025-06-30 14:22:00+00:00,2.6802350513191784,33.0,61.8
2025-06-30 14:32:00+00:00,2.668470500307276,1114.9,649.5
2025-06-30 14:42:00+00:00,2.614844098120642,39.0,96.6
2025-06-30 14:52:00+00:00,2.6151385931888105,765.0,437.0
2025-06-30 15:02:00+00:00,2.613578224641752,55.2,52.2
2025-06-30 15:12:00+00:00,3.6341363197075482,30.0,28.8
2025-06-30 15:22:00+00:00,2.646648323075849,780.1,416.6
2025-06-30 15:32:00+00:00,2.6416474251402713,27.0,27.0
2025-06-30 15:42:00+00:00,2.6783372795800644,778.2,413.0
2025-06-30 15:52:00+00:00,2.6567173693619353,27.0,27.0
2025-06-30 16:02:00+00:00,2.8946096132367414,14399.8,16625.1
2025-06-30 16:12:00+00:00,4.01406420328952,66221.4,75974.8
2025-06-30 16:22:00+00:00,2.623620977805678,378.0,359.9
2025-06-30 16:32:00+00:00,2.609983221000275,83.0,108.0
2025-06-30 16:42:00+00:00,2.6582907937260236,820.5,506.0
2025-06-30 16:52:00+00:00,2.6565170690919606,9.0,9.0
2025-06-30 17:02:00+00:00,2.6623036713767774,42.0,70.8
2025-06-30 17:12:00+00:00,2.6696816583416583,786.0,451.4
2025-06-30 17:22:00+00:00,3.7980903716419148,57118.0,67037.7
2025-06-30 17:32:00+00:00,3.2879982282652804,32296.2,38003.4
2025-06-30 17:42:00+00:00,2.6251296114847884,771.0,413.0
2025-06-30 17:52:00+00:00,2.5936548815340124,71.4,59.4
2025-06-30 18:02:00+00:00,2.5595416822610844,771.0,442.4
2025-06-30 18:12:00+00:00,2.624883356210276,42.6,41.4
2025-06-30 18:22:00+00:00,2.6282031614683996,45.0,102.0
2025-06-30 18:32:00+00:00,2.6383548183973082,784.4,413.0
2025-06-30 18:42:00+00:00,2.6815019243727427,69.0,78.4
2025-06-30 18:52:00+00:00,2.6250173098297154,82.7,66.4
2025-06-30 19:02:00+00:00,2.6196432075431875,843.2,501.8
2025-06-30 19:12:00+00:00,2.6068001289851837,12.0,69.6
2025-06-30 19:22:00+00:00,2.6551199953715234,792.0,434.6
